[04 maj 2018 at 01:04:20 CEST] - ::players 
[05 May 2018 at 04:09:29 PDT] - ::tele 1,38,53,46,44
[05 May 2018 at 04:09:30 PDT] - ::tele 0,38,53,46,44
[05 May 2018 at 07:43:42 PDT] - ::tele 0,49,54,31,23
[05 May 2018 at 07:43:59 PDT] - ::tele 0,49,54,30,28
[05 May 2018 at 07:44:00 PDT] - ::tele 0,49,54,30,26
[05 May 2018 at 07:44:01 PDT] - ::tele 0,49,54,30,29
[05 May 2018 at 07:44:02 PDT] - ::tele 0,49,54,30,27
[05 May 2018 at 07:44:04 PDT] - ::tele 0,49,54,30,29
[05 May 2018 at 07:44:27 PDT] - ::trade zesh
[05 May 2018 at 08:46:09 PDT] - ::tele 0,49,54,29,14
[05 May 2018 at 08:46:10 PDT] - ::tele 0,49,54,27,1
[05 May 2018 at 08:46:12 PDT] - ::tele 0,49,54,24,0
[06 May 2018 at 10:17:48 PDT] - ::tele 0,49,54,29,16
[06 May 2018 at 10:17:50 PDT] - ::tele 0,49,54,28,27
[06 May 2018 at 10:19:28 PDT] - ::tele 0,49,54,13,38
[06 May 2018 at 10:19:31 PDT] - ::tele 0,48,54,61,43
[06 May 2018 at 10:19:40 PDT] - ::tele 0,48,54,46,50
[06 May 2018 at 10:19:42 PDT] - ::tele 0,48,54,30,45
[06 May 2018 at 10:19:44 PDT] - ::tele 0,48,54,21,42
[06 May 2018 at 10:35:18 PDT] - ::kick mtarik
[06 May 2018 at 10:47:36 PDT] - ::tele 0,45,153,4,14
[06 May 2018 at 10:47:43 PDT] - ::teletome triage
[06 May 2018 at 10:48:31 PDT] - ::tele 0,45,153,44,11
[06 May 2018 at 10:48:42 PDT] - ::tele 0,45,153,43,11
[06 May 2018 at 10:48:44 PDT] - ::teletome triage
[06 May 2018 at 10:48:46 PDT] - ::tele 0,45,153,44,11
[06 May 2018 at 10:48:51 PDT] - ::tele 0,45,153,43,11
[06 May 2018 at 10:48:54 PDT] - ::teletome triage
[06 May 2018 at 10:48:58 PDT] - ::tele 0,45,153,44,11
[06 maj 2018 at 01:00:51 CEST] - ::tele 0,45,153,47,27
[06 maj 2018 at 01:00:52 CEST] - ::tele 0,45,153,37,39
[06 maj 2018 at 01:00:53 CEST] - ::tele 0,45,153,29,55
[06 maj 2018 at 01:00:55 CEST] - ::tele 0,45,153,16,60
[06 maj 2018 at 01:00:57 CEST] - ::tele 0,45,153,5,52
[06 maj 2018 at 01:00:58 CEST] - ::tele 0,45,153,3,36
[06 maj 2018 at 01:00:59 CEST] - ::tele 0,45,153,3,21
[06 maj 2018 at 01:01:01 CEST] - ::tele 0,45,153,4,8
[06 maj 2018 at 01:02:26 CEST] - ::tele 1,45,153,4,6
[06 maj 2018 at 01:02:27 CEST] - ::tele 0,45,153,4,6
[06 maj 2018 at 01:02:36 CEST] - ::tele 0,45,53,8,0
[06 maj 2018 at 01:04:23 CEST] - ::tele 0,45,153,5,9
[06 May 2018 at 05:12:17 PDT] - ::trade zesh
[06 May 2018 at 05:24:36 PDT] - ::tele 0,49,154,23,47
[06 May 2018 at 05:36:57 PDT] - ::tele 0,49,54,31,12
[06 May 2018 at 05:36:58 PDT] - ::tele 0,49,53,37,62
[06 May 2018 at 05:36:59 PDT] - ::tele 0,49,53,45,49
[06 May 2018 at 05:37:03 PDT] - ::tele 0,49,53,54,38
[06 May 2018 at 05:37:11 PDT] - ::tele 0,50,53,2,36
[06 May 2018 at 05:37:13 PDT] - ::tele 0,50,53,15,31
[06 May 2018 at 05:37:14 PDT] - ::tele 0,50,53,28,26
[06 May 2018 at 05:37:19 PDT] - ::tele 0,50,53,40,23
[06 May 2018 at 05:37:20 PDT] - ::tele 0,50,53,55,21
[06 May 2018 at 05:37:22 PDT] - ::tele 0,51,53,4,20
[06 May 2018 at 05:39:52 PDT] - ::tele 0,50,53,53,24
[06 May 2018 at 05:39:53 PDT] - ::tele 0,50,53,39,28
[06 May 2018 at 05:39:55 PDT] - ::tele 0,50,53,25,32
[06 May 2018 at 05:39:58 PDT] - ::tele 0,50,53,11,36
[06 May 2018 at 05:40:00 PDT] - ::tele 0,49,53,61,40
[06 May 2018 at 05:40:01 PDT] - ::tele 0,49,53,47,44
[06 May 2018 at 05:40:04 PDT] - ::tele 0,49,53,34,48
[06 May 2018 at 05:40:05 PDT] - ::tele 0,49,53,21,52
[06 May 2018 at 05:40:06 PDT] - ::tele 0,49,53,8,56
[06 May 2018 at 05:40:08 PDT] - ::tele 0,48,53,59,60
[06 May 2018 at 05:40:10 PDT] - ::tele 0,48,53,45,59
[06 May 2018 at 05:41:28 PDT] - ::tele 0,50,150,11,19
[06 May 2018 at 05:41:38 PDT] - ::tele 0,50,150,9,16
[06 May 2018 at 05:49:58 PDT] - ::tele 0,49,54,21,18
[06 May 2018 at 05:49:59 PDT] - ::tele 0,49,54,12,7
[06 May 2018 at 05:50:00 PDT] - ::tele 0,49,53,3,60
[06 May 2018 at 05:50:02 PDT] - ::tele 0,48,53,58,50
[06 May 2018 at 05:50:04 PDT] - ::tele 0,48,53,42,60
[06 maj 2018 at 07:53:32 CEST] - ::tele 0,48,53,57,55
[06 maj 2018 at 07:53:33 CEST] - ::tele 0,49,53,7,50
[06 maj 2018 at 07:53:35 CEST] - ::tele 0,49,53,21,47
[06 maj 2018 at 07:53:39 CEST] - ::tele 0,49,53,34,42
[06 maj 2018 at 07:53:40 CEST] - ::tele 0,49,53,47,37
[06 maj 2018 at 07:53:42 CEST] - ::tele 0,49,53,62,34
[06 maj 2018 at 07:53:44 CEST] - ::tele 0,50,53,13,33
[06 maj 2018 at 07:53:46 CEST] - ::tele 0,50,53,28,32
[06 maj 2018 at 07:53:47 CEST] - ::tele 0,50,53,43,31
[06 maj 2018 at 07:53:51 CEST] - ::tele 0,50,53,57,25
[06 maj 2018 at 07:53:53 CEST] - ::tele 0,51,53,5,18
[06 maj 2018 at 07:53:54 CEST] - ::tele 0,51,53,4,18
[06 maj 2018 at 07:55:32 CEST] - ::tele 0,41,51,39,40
[06 maj 2018 at 08:11:27 CEST] - ::tele 0,47,152,15,9
[06 maj 2018 at 08:13:38 CEST] - ::tele 0,47,52,16,10
[06 maj 2018 at 08:14:14 CEST] - ::tele 0,47,52,9,11
[06 maj 2018 at 08:15:11 CEST] - ::tele 0,47,52,53,44
[06 maj 2018 at 08:25:29 CEST] - ::setlevel 14 59
[06 maj 2018 at 08:25:48 CEST] - ::setlevel 14 60
[06 maj 2018 at 08:28:18 CEST] - ::setlevel 14 59
[06 May 2018 at 06:42:14 PDT] - ::tele 0,49,54,29,28
[06 maj 2018 at 08:50:47 CEST] - ::tele 0,46,52,34,49
[06 maj 2018 at 08:50:48 CEST] - ::tele 0,46,52,49,46
[06 maj 2018 at 08:50:48 CEST] - ::tele 0,46,52,62,38
[06 maj 2018 at 08:50:50 CEST] - ::tele 0,47,52,12,33
[06 maj 2018 at 08:50:53 CEST] - ::tele 0,46,52,62,27
[06 maj 2018 at 08:51:30 CEST] - ::tele 0,47,52,15,30
[06 maj 2018 at 08:51:31 CEST] - ::tele 0,47,52,30,34
[06 maj 2018 at 08:51:32 CEST] - ::tele 0,47,52,42,37
[06 maj 2018 at 08:51:34 CEST] - ::tele 0,47,52,51,48
[06 maj 2018 at 08:51:38 CEST] - ::tele 0,47,52,53,46
[06 maj 2018 at 10:37:24 CEST] - ::setlevel 14 60
[06 maj 2018 at 10:52:14 CEST] - ::tele 1,46,52,2,51
[06 maj 2018 at 10:52:18 CEST] - ::tele 0,46,52,2,51
[06 maj 2018 at 10:54:23 CEST] - ::tele 0,46,52,16,48
[06 maj 2018 at 10:54:24 CEST] - ::tele 0,46,52,30,43
[06 maj 2018 at 10:54:25 CEST] - ::tele 0,46,52,42,36
[06 maj 2018 at 10:54:27 CEST] - ::tele 0,46,52,53,28
[06 maj 2018 at 10:54:28 CEST] - ::tele 0,46,52,63,19
[06 maj 2018 at 10:54:31 CEST] - ::tele 0,46,52,63,3
[06 maj 2018 at 10:54:32 CEST] - ::tele 0,47,51,2,58
[06 maj 2018 at 10:54:38 CEST] - ::tele 0,47,51,9,50
[06 maj 2018 at 10:54:38 CEST] - ::tele 0,47,51,10,40
[06 maj 2018 at 10:54:44 CEST] - ::tele 0,47,51,10,56
[06 maj 2018 at 10:54:46 CEST] - ::tele 0,47,51,10,58
[06 maj 2018 at 10:55:07 CEST] - ::tele 0,47,52,18,4
[06 maj 2018 at 10:55:09 CEST] - ::tele 0,47,51,4,63
[06 maj 2018 at 10:55:10 CEST] - ::tele 0,46,51,63,60
[06 maj 2018 at 10:55:12 CEST] - ::tele 0,47,52,11,4
[06 maj 2018 at 10:55:12 CEST] - ::tele 0,47,52,23,12
[06 maj 2018 at 10:55:14 CEST] - ::tele 0,47,52,35,20
[08 May 2018 at 11:19:45 PDT] - ::teleto food
[08 maj 2018 at 03:14:12 CEST] - ::setlevel 3 88
[08 maj 2018 at 03:14:14 CEST] - ::setlevel 3 99
[08 maj 2018 at 03:14:20 CEST] - ::setlevel 3 82
[08 maj 2018 at 03:14:22 CEST] - ::master 
[08 maj 2018 at 03:16:57 CEST] - ::setlevel 2 77
[08 maj 2018 at 03:16:58 CEST] - ::master 
[08 maj 2018 at 03:20:27 CEST] - ::master 
[08 May 2018 at 01:30:18 PDT] - ::master 
[08 maj 2018 at 03:35:56 CEST] - ::tele 0,47,52,15,10
[08 maj 2018 at 03:50:17 CEST] - ::tele 0,47,52,39,48
[08 May 2018 at 08:29:41 PDT] - ::tele 3,49,66,16,53
[09 maj 2018 at 11:54:22 CEST] - ::teletome jeiehuwgh
[09 maj 2018 at 12:01:18 CEST] - ::teletome h7huhg
[09 maj 2018 at 12:02:21 CEST] - ::teletome jhh9hhh
[09 maj 2018 at 12:03:28 CEST] - ::teletome 9000
[09 maj 2018 at 12:05:35 CEST] - ::teletome 9000
[09 maj 2018 at 12:06:42 CEST] - ::teletome 9000
[09 maj 2018 at 12:09:54 CEST] - ::teletome 9000
[09 maj 2018 at 01:44:32 CEST] - ::teletome 9000
[09 maj 2018 at 02:36:05 CEST] - ::tele 0,49,54,9,36
[09 maj 2018 at 02:36:06 CEST] - ::tele 0,48,54,56,39
[09 maj 2018 at 02:36:07 CEST] - ::tele 0,48,54,45,47
[09 maj 2018 at 02:36:08 CEST] - ::tele 0,48,54,31,44
[09 maj 2018 at 02:36:10 CEST] - ::tele 0,48,54,21,42
[09 maj 2018 at 04:07:41 CEST] - ::tele 0,48,54,28,33
[09 maj 2018 at 04:07:42 CEST] - ::tele 0,48,54,37,22
[09 maj 2018 at 04:07:43 CEST] - ::tele 0,48,54,46,11
[09 maj 2018 at 04:07:45 CEST] - ::tele 0,48,53,44,60
[09 maj 2018 at 04:07:48 CEST] - ::tele 0,48,53,43,57
[09 maj 2018 at 04:14:28 CEST] - ::tele 0,47,152,26,6
[09 maj 2018 at 04:14:38 CEST] - ::tele 0,47,151,16,62
[09 maj 2018 at 04:14:40 CEST] - ::tele 0,47,152,25,8
[09 maj 2018 at 04:14:41 CEST] - ::tele 0,47,152,34,18
[09 maj 2018 at 04:14:42 CEST] - ::tele 0,47,152,38,26
[09 maj 2018 at 04:14:43 CEST] - ::tele 0,47,152,39,35
[09 maj 2018 at 04:14:45 CEST] - ::tele 0,47,152,46,42
[09 maj 2018 at 04:14:46 CEST] - ::tele 0,47,152,40,51
[09 maj 2018 at 04:14:47 CEST] - ::tele 0,47,152,25,48
[09 maj 2018 at 04:14:48 CEST] - ::tele 0,47,152,35,47
[09 maj 2018 at 05:24:21 CEST] - ::tele 0,44,53,2,45
[09 maj 2018 at 05:32:41 CEST] - ::setlevel 14 1
[09 maj 2018 at 05:32:43 CEST] - ::setlevel 15 1
[09 maj 2018 at 05:32:45 CEST] - ::setlevel 16 1
[09 maj 2018 at 05:32:48 CEST] - ::setlevel 17 1
[09 maj 2018 at 05:32:50 CEST] - ::setlevel 18 1
[09 maj 2018 at 05:32:54 CEST] - ::setlevel 19 1
[09 maj 2018 at 05:32:57 CEST] - ::setlevel 20 1
[09 maj 2018 at 05:32:59 CEST] - ::setlevel 21 1
[09 maj 2018 at 05:33:02 CEST] - ::setlevel 22 1
[09 maj 2018 at 05:33:05 CEST] - ::setlevel 23 1
[09 maj 2018 at 05:33:07 CEST] - ::setlevel 13 1
[09 maj 2018 at 05:33:10 CEST] - ::setlevel 12 1
[09 maj 2018 at 05:33:13 CEST] - ::setlevel 11 1
[09 maj 2018 at 05:33:16 CEST] - ::setlevel 10 1
[09 maj 2018 at 05:33:18 CEST] - ::setlevel 9 1
[09 May 2018 at 05:33:02 PDT] - ::tele 3290
[09 May 2018 at 05:40:28 PDT] - ::tele 0,53,54,13,42
[09 maj 2018 at 07:45:15 CEST] - ::tele 0,53,54,27,21
[09 maj 2018 at 07:45:36 CEST] - ::tele 0,53,54,32,20
[09 maj 2018 at 07:45:43 CEST] - ::tele 0,53,54,31,20
[09 maj 2018 at 07:46:06 CEST] - ::tele 0,53,54,13,50
[09 maj 2018 at 07:47:23 CEST] - ::tele 0,53,54,31,28
[09 maj 2018 at 07:48:36 CEST] - ::tele 0,54,54,52,47
[09 May 2018 at 06:55:17 PDT] - ::teletome legit_jens
[09 May 2018 at 06:55:53 PDT] - ::teletome legit_jens
[10 maj 2018 at 08:11:55 CEST] - ::tele 0,49,54,21,14
[10 maj 2018 at 08:11:56 CEST] - ::tele 0,49,54,13,1
[10 maj 2018 at 08:11:57 CEST] - ::tele 0,48,53,62,62
[10 maj 2018 at 08:11:58 CEST] - ::tele 0,48,53,46,58
[10 maj 2018 at 08:33:15 CEST] - ::tele 0,49,54,29,32
[10 maj 2018 at 08:33:51 CEST] - ::tele 0,49,54,29,30
[10 maj 2018 at 09:17:28 CEST] - ::tele 0,42,149,8,28
[10 maj 2018 at 09:36:37 CEST] - ::tele 0,42,149,3,28
[10 maj 2018 at 10:17:23 CEST] - ::tele 0,41,149,52,45
[10 maj 2018 at 10:17:24 CEST] - ::tele 0,41,149,36,51
[10 maj 2018 at 10:17:26 CEST] - ::tele 0,41,149,23,43
[10 maj 2018 at 10:17:28 CEST] - ::tele 0,41,149,25,30
[10 maj 2018 at 10:17:29 CEST] - ::tele 0,41,149,25,18
[10 maj 2018 at 10:17:30 CEST] - ::tele 0,41,149,22,3
[10 maj 2018 at 10:17:33 CEST] - ::tele 0,41,148,9,58
[10 maj 2018 at 10:17:35 CEST] - ::tele 0,41,148,9,58
[10 maj 2018 at 10:17:35 CEST] - ::tele 0,41,148,9,58
[10 maj 2018 at 10:17:35 CEST] - ::tele 0,41,148,9,58
[10 maj 2018 at 10:17:35 CEST] - ::tele 0,41,148,9,58
[10 maj 2018 at 10:17:35 CEST] - ::tele 0,41,148,9,58
[10 maj 2018 at 10:17:35 CEST] - ::tele 0,41,148,9,58
[10 maj 2018 at 10:17:36 CEST] - ::tele 0,41,148,9,58
[10 maj 2018 at 10:17:36 CEST] - ::tele 0,41,148,9,58
[10 maj 2018 at 10:17:36 CEST] - ::tele 0,41,148,9,58
[10 maj 2018 at 10:17:36 CEST] - ::tele 0,41,148,9,58
[10 maj 2018 at 10:17:38 CEST] - ::tele 0,41,148,7,52
[10 maj 2018 at 10:17:39 CEST] - ::tele 0,41,148,7,48
[10 maj 2018 at 10:17:42 CEST] - ::tele 0,41,148,20,45
[10 maj 2018 at 10:42:26 CEST] - ::tele 0,41,149,27,28
[10 maj 2018 at 10:47:51 CEST] - ::tele 1,41,148,12,45
[10 maj 2018 at 10:47:54 CEST] - ::tele 1,41,148,13,37
[10 maj 2018 at 10:47:56 CEST] - ::tele 2,41,148,13,37
[10 maj 2018 at 10:48:09 CEST] - ::tele 1,41,148,11,38
[10 maj 2018 at 10:48:10 CEST] - ::tele 0,41,148,11,38
[10 maj 2018 at 10:48:11 CEST] - ::tele 0,41,148,13,47
[10 maj 2018 at 10:48:55 CEST] - ::tele 1,41,148,13,45
[10 maj 2018 at 10:48:56 CEST] - ::tele 1,41,148,13,45
[10 maj 2018 at 10:48:57 CEST] - ::tele 2,41,148,13,45
[10 maj 2018 at 10:48:59 CEST] - ::tele 2,41,148,12,39
[10 maj 2018 at 10:49:19 CEST] - ::tele 1,41,148,12,38
[10 maj 2018 at 10:49:19 CEST] - ::tele 0,41,148,12,38
[10 maj 2018 at 10:49:20 CEST] - ::tele 0,41,148,12,46
[10 May 2018 at 10:24:14 PDT] - ::tele 0,45,53,47,57
[10 May 2018 at 10:24:37 PDT] - ::tele 0,45,53,51,44
[10 May 2018 at 10:24:40 PDT] - ::tele 0,45,53,48,58
[10 May 2018 at 10:25:00 PDT] - ::tele 0,45,53,44,53
[10 May 2018 at 10:40:29 PDT] - ::setlevel 15 1
[10 May 2018 at 10:43:46 PDT] - ::setlevel 15 item 221 10
[10 maj 2018 at 01:50:47 CEST] - ::overlay 10
[10 maj 2018 at 01:55:29 CEST] - ::master 
[11 maj 2018 at 09:49:01 CEST] - ::tele 0,38,53,27,49
[11 maj 2018 at 09:49:02 CEST] - ::tele 0,38,53,16,42
[11 maj 2018 at 09:49:03 CEST] - ::tele 0,38,53,5,30
[11 maj 2018 at 09:49:06 CEST] - ::tele 0,38,53,5,23
[11 maj 2018 at 09:49:07 CEST] - ::tele 0,38,53,6,23
[11 maj 2018 at 11:32:49 CEST] - ::tele 0,44,53,37,37
[11 maj 2018 at 01:26:47 CEST] - ::tele 0,43,53,57,46
[11 maj 2018 at 01:27:54 CEST] - ::tele 0,51,50,3,28
[11 maj 2018 at 01:36:00 CEST] - ::tele 0,50,49,37,8
[11 maj 2018 at 01:36:06 CEST] - ::tele 0,50,49,39,0
[11 maj 2018 at 01:36:08 CEST] - ::tele 0,50,49,40,0
[11 maj 2018 at 01:40:20 CEST] - ::tele 0,50,50,61,41
[11 maj 2018 at 01:40:21 CEST] - ::tele 0,50,50,57,56
[11 maj 2018 at 01:40:22 CEST] - ::tele 0,50,51,56,3
[11 maj 2018 at 01:44:27 CEST] - ::tele 0,46,52,2,44
[11 maj 2018 at 03:31:58 CEST] - ::tele 0,49,54,27,15
[11 maj 2018 at 03:31:59 CEST] - ::tele 0,49,54,32,8
[11 maj 2018 at 03:31:59 CEST] - ::tele 0,49,53,40,63
[11 maj 2018 at 03:32:00 CEST] - ::tele 0,49,53,47,49
[11 maj 2018 at 03:46:43 CEST] - ::tele 0,49,52,56,32
[11 maj 2018 at 03:53:22 CEST] - ::tele 0,49,52,54,38
[11 maj 2018 at 04:14:12 CEST] - ::tele 0,49,52,50,52
[11 maj 2018 at 04:14:13 CEST] - ::tele 0,49,53,45,5
[11 maj 2018 at 04:14:14 CEST] - ::tele 0,49,53,41,23
[11 maj 2018 at 04:14:15 CEST] - ::tele 0,49,53,44,36
[11 maj 2018 at 04:14:17 CEST] - ::tele 0,49,53,34,51
[11 maj 2018 at 04:14:18 CEST] - ::tele 0,49,53,20,61
[11 maj 2018 at 04:14:20 CEST] - ::tele 0,49,54,5,0
[11 maj 2018 at 04:14:22 CEST] - ::tele 0,48,54,55,1
[11 maj 2018 at 04:14:23 CEST] - ::tele 0,48,53,43,57
[11 maj 2018 at 04:20:12 CEST] - ::tele 0,49,52,51,52
[11 maj 2018 at 04:20:13 CEST] - ::tele 0,49,53,47,5
[11 maj 2018 at 04:20:13 CEST] - ::tele 0,49,53,43,22
[11 maj 2018 at 04:20:15 CEST] - ::tele 0,49,53,39,39
[11 maj 2018 at 04:20:16 CEST] - ::tele 0,49,53,33,54
[11 maj 2018 at 04:20:17 CEST] - ::tele 0,49,53,21,63
[11 maj 2018 at 04:20:19 CEST] - ::tele 0,49,53,4,63
[11 maj 2018 at 04:20:21 CEST] - ::tele 0,48,54,52,0
[11 maj 2018 at 04:20:22 CEST] - ::tele 0,48,53,43,57
[11 maj 2018 at 04:22:07 CEST] - ::tele 0,49,52,50,50
[11 maj 2018 at 04:22:08 CEST] - ::tele 0,49,53,45,1
[11 maj 2018 at 04:22:08 CEST] - ::tele 0,49,53,37,17
[11 maj 2018 at 04:22:10 CEST] - ::tele 0,49,53,28,32
[11 maj 2018 at 04:22:11 CEST] - ::tele 0,49,53,19,47
[11 maj 2018 at 04:22:12 CEST] - ::tele 0,49,53,7,59
[11 maj 2018 at 04:22:14 CEST] - ::tele 0,48,53,57,61
[11 maj 2018 at 04:22:14 CEST] - ::tele 0,48,53,43,61
[12 May 2018 at 08:28:24 PDT] - ::trade nils
[13 May 2018 at 09:51:49 PDT] - ::teletome zesh
[13 May 2018 at 09:52:26 PDT] - ::teletome zesh
[13 May 2018 at 09:55:34 PDT] - ::tele 0,53,53,62,42
[13 May 2018 at 10:25:50 PDT] - ::teletome zesh
[13 May 2018 at 10:26:58 PDT] - ::teletome zesh
[13 May 2018 at 10:28:42 PDT] - ::tele 0,46,48,52,40
[13 May 2018 at 10:28:49 PDT] - ::tele 0,46,48,52,42
[13 May 2018 at 10:28:52 PDT] - ::teletome zesh
[13 May 2018 at 10:30:33 PDT] - ::tele 0,29,81,52,35
[13 May 2018 at 10:30:44 PDT] - ::tele 0,31,81,36,31
[13 May 2018 at 10:30:53 PDT] - ::tele 0,33,82,34,30
[13 May 2018 at 10:31:01 PDT] - ::tele 0,36,81,37,30
[13 May 2018 at 10:33:46 PDT] - ::tele 0,45,55,32,10
[13 May 2018 at 10:34:34 PDT] - ::tele 0,46,48,50,43
[13 maj 2018 at 02:41:16 CEST] - ::tele 0,46,50,14,23
[13 maj 2018 at 02:42:16 CEST] - ::tele 0,48,53,8,33
[13 maj 2018 at 02:43:32 CEST] - ::tele 0,29,81,16,55
[13 maj 2018 at 02:43:35 CEST] - ::tele 0,29,81,26,51
[13 maj 2018 at 02:44:20 CEST] - ::tele 0,29,81,27,35
[13 maj 2018 at 02:44:21 CEST] - ::tele 0,29,81,30,20
[13 maj 2018 at 02:44:23 CEST] - ::tele 0,29,81,41,13
[13 maj 2018 at 02:44:24 CEST] - ::tele 0,29,81,40,30
